TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZR6RR3DLTFT,New,,2023-11-11T11:49:55,JFRXFC,NA/Fwd VolVar EUR NOK,EUR NOK,Forward,Forward price of underlying instrument,Cash,EUR,NOK,CASH,,EUR,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZVVVK3ZPGH1,New,,2023-11-11T11:49:55,JFRXFC,NA/Fwd VolVar EUR NOK,EUR NOK,Forward,Forward price of underlying instrument,Cash,EUR,NOK,CASH,,NOK,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ3T7466H5J2,New,,2023-11-11T11:49:55,JFRXFC,NA/Fwd VolVar USD XAU,USD XAU,Forward,Forward price of underlying instrument,Cash,USD,XAU,CASH,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZS4KMK6BR28,New,,2023-11-11T11:49:55,JFRXFP,NA/Fwd VolVar AUD USD,AUD USD,Forward,Forward price of underlying instrument,Physical,AUD,USD,PHYS,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ51W3GPM27F,New,,2023-11-11T11:49:55,JFRXFC,NA/Fwd VolVar JPY MXN,JPY MXN,Forward,Forward price of underlying instrument,Cash,JPY,MXN,CASH,,JPY,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZCPMCTX95DS,New,,2023-11-11T11:49:55,JFRXFC,NA/Fwd VolVar CAD USD,CAD USD,Forward,Forward price of underlying instrument,Cash,CAD,USD,CASH,,CAD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZHTW7XP6DH0,New,,2023-11-11T11:49:55,JFRXFC,NA/Fwd VolVar EUR USD,EUR USD,Forward,Forward price of underlying instrument,Cash,EUR,USD,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ8K1DF9DVXV,New,,2023-11-11T11:49:56,JFRXFC,NA/Fwd VolVar AUD JPY,AUD JPY,Forward,Forward price of underlying instrument,Cash,AUD,JPY,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZN1S0ZV0LH0,New,,2023-11-11T11:50:02,JFRXFC,NA/Fwd VolVar JPY USD,JPY USD,Forward,Forward price of underlying instrument,Cash,JPY,USD,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ9NHGG82T98,New,,2023-11-11T11:50:02,JFRXFC,NA/Fwd VolVar SGD USD,SGD USD,Forward,Forward price of underlying instrument,Cash,SGD,USD,CASH,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ567K3P1C10,New,,2023-11-11T11:50:02,JFRXFC,NA/Fwd VolVar USD XAG,USD XAG,Forward,Forward price of underlying instrument,Cash,USD,XAG,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ0588VPHG3W,New,,2023-11-11T11:50:03,JFRXFP,NA/Fwd VolVar EUR JPY,EUR JPY,Forward,Forward price of underlying instrument,Physical,EUR,JPY,PHYS,,JPY,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZW654FH3DZ5,New,,2023-11-11T11:50:03,JFRXFC,NA/Fwd VolVar EUR NZD,EUR NZD,Forward,Forward price of underlying instrument,Cash,EUR,NZD,CASH,,EUR,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZHZR3WMCT6N,New,,2023-11-11T11:50:03,JFRXFC,NA/Fwd VolVar EUR NZD,EUR NZD,Forward,Forward price of underlying instrument,Cash,EUR,NZD,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZB5SN9XJRSR,New,,2023-11-11T11:50:03,JFRXFC,NA/Fwd VolVar PHP USD,PHP USD,Forward,Forward price of underlying instrument,Cash,PHP,USD,CASH,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ2CKR5KKF1S,New,,2023-11-11T11:50:03,JFRXFC,NA/Fwd VolVar MXN USD,MXN USD,Forward,Forward price of underlying instrument,Cash,MXN,USD,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ09SH94JWRC,New,,2023-11-11T11:50:03,JFRXFC,NA/Fwd VolVar BRL USD,BRL USD,Forward,Forward price of underlying instrument,Cash,BRL,USD,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ4XRPWH4HDN,New,,2023-11-11T11:50:04,JFRXFC,NA/Fwd VolVar INR USD,INR USD,Forward,Forward price of underlying instrument,Cash,INR,USD,CASH,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZRMZ6H3FQDD,New,,2023-11-11T11:50:04,JFRXFC,NA/Fwd VolVar CLP USD,CLP USD,Forward,Forward price of underlying instrument,Cash,CLP,USD,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ9C066MNT7P,New,,2023-11-11T11:50:04,JFRXFP,NA/Fwd VolVar EUR XXX,EUR XXX,Forward,Forward price of underlying instrument,Physical,EUR,XXX,PHYS,,EUR,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZQJTC8S4JJ6,New,,2023-11-11T11:50:04,JFRXFP,NA/Fwd VolVar EUR USD,EUR USD,Forward,Forward price of underlying instrument,Physical,EUR,USD,PHYS,,JPY,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ447D9R79PX,New,,2023-11-11T11:50:04,JFRXFC,NA/Fwd VolVar KRW USD,KRW USD,Forward,Forward price of underlying instrument,Cash,KRW,USD,CASH,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ19NT0QXK15,New,,2023-11-11T11:50:04,JFRXFC,NA/Fwd VolVar RUB USD,RUB USD,Forward,Forward price of underlying instrument,Cash,RUB,USD,CASH,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ3LKBNDM89X,New,,2023-11-11T11:50:04,JFRXFC,NA/Fwd VolVar USD XAG,USD XAG,Forward,Forward price of underlying instrument,Cash,USD,XAG,CASH,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ7FC2MKBRRK,New,,2023-11-11T11:50:05,JFRXFC,NA/Fwd VolVar USD ZAR,USD ZAR,Forward,Forward price of underlying instrument,Cash,USD,ZAR,CASH,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZB47D3WPDT6,New,,2023-11-11T11:50:05,JFRXFC,NA/Fwd VolVar CNY EUR,CNY EUR,Forward,Forward price of underlying instrument,Cash,CNY,EUR,CASH,,EUR,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZXCG2BJJQ1Z,New,,2023-11-11T11:50:05,JFRXFC,NA/Fwd VolVar AUD USD,AUD USD,Forward,Forward price of underlying instrument,Cash,AUD,USD,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZP0SVKK7L50,New,,2023-11-11T11:50:05,JFRXFC,NA/Fwd VolVar CAD GBP,CAD GBP,Forward,Forward price of underlying instrument,Cash,CAD,GBP,CASH,,CAD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZZD997P7ZDK,New,,2023-11-11T11:50:05,JFRXFC,NA/Fwd VolVar CAD GBP,CAD GBP,Forward,Forward price of underlying instrument,Cash,CAD,GBP,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZPZXM7C9L7C,New,,2023-11-11T11:50:08,JFRXFC,NA/Fwd VolVar EUR MXN,EUR MXN,Forward,Forward price of underlying instrument,Cash,EUR,MXN,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ7JR5R0CHG9,New,,2023-11-11T11:50:08,JFRXFC,NA/Fwd VolVar CNY USD,CNY USD,Forward,Forward price of underlying instrument,Cash,CNY,USD,CASH,,XXX,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ8M9TP54BX3,New,,2023-11-11T11:50:09,JFRXFP,NA/Fwd VolVar USD XXX,USD XXX,Forward,Forward price of underlying instrument,Physical,USD,XXX,PHYS,,USD,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZDWHRBF0713,New,,2023-11-11T11:50:09,JFRXFC,NA/Fwd VolVar MXN USD,MXN USD,Forward,Forward price of underlying instrument,Cash,MXN,USD,CASH,,MXN,,,,,,,,
1,Foreign_Exchange,Forward,Vol_Var,UPI,QZ2TSWGMDP36,New,,2023-11-11T11:50:09,JFRXFC,NA/Fwd VolVar TWD USD,TWD USD,Forward,Forward price of underlying instrument,Cash,TWD,USD,CASH,,USD,,,,,,,,
