timestamp,idea_id,zscore,target_weight,phase1_sharpe,overlay_scale
2023-10-30,5Y/10Y/30Y,3.0345805395150087,-0.20270564869132238,1.0128127161750942,1.0
2023-10-30,2Y/10Y/30Y,3.034580539517095,-0.1642651837625277,0.8259458916834245,1.0
2023-10-30,5Y/30Y,-3.0345805395149053,0.15989244071780234,0.6474155288578288,1.0
2023-10-30,5Y/10Y,3.034580539514964,-0.13232114719197088,0.0940880612995818,1.0
2023-10-30,2Y/30Y,-3.0345805395149745,0.11849854019515856,0.1782800138375518,1.0
2023-10-31,10Y/30Y,-2.5895776326540245,0.29386024720795073,1.1451572930767626,1.0
2023-10-31,5Y/10Y/30Y,2.5895776326540334,-0.27637347234829857,1.2605443041327673,1.0
2023-10-31,2Y/10Y/30Y,2.5895776326541475,-0.2480374144920078,1.4479989610388584,1.0
2023-10-31,5Y/10Y,2.5895776326540245,-0.18172886595174295,0.4246011651501276,1.0
2023-11-02,10Y/30Y,-2.0114825212150382,0.3288628398087298,1.3761397413413847,1.0
2023-11-02,5Y/10Y/30Y,2.011482521215047,-0.26881993933925385,1.0319623843873775,1.0
2023-11-02,2Y/10Y/30Y,2.0114825212150738,-0.23262429200500262,0.9607008636360528,1.0
2023-11-02,2Y/30Y,-2.011482521215054,0.16969292884701362,0.18702962734922632,1.0
2023-11-03,10Y/30Y,-1.6400461734493836,0.24135682821385157,1.51083060987386,1.0
2023-11-03,5Y/10Y/30Y,1.6400461734494038,-0.2254097406345472,1.5654082126155018,1.0
2023-11-03,2Y/30Y,-1.6400461734493648,0.14448726536033896,0.0992494909440323,1.0
2023-11-03,2Y/10Y/30Y,1.640046173449389,-0.14437808254342158,1.1527143443590482,1.0
2023-11-03,5Y/10Y,1.6400461734494116,-0.1321996850485658,0.4070524219949751,1.0
2023-11-03,2Y/10Y,1.6400461734493026,-0.11216839819927485,0.5512486203014191,1.0
2023-11-06,10Y/30Y,-1.7364604110368478,0.22319329448387212,1.5457680990666984,1.0
2023-11-06,5Y/10Y/30Y,1.7364604110368727,-0.20329515039870558,1.5676960541973732,1.0
2023-11-06,2Y/30Y,-1.7364604110367472,0.1385654157158541,0.3226760134252563,1.0
2023-11-06,2Y/10Y/30Y,1.7364604110368933,-0.1286867597630016,0.9511063023077431,1.0
2023-11-06,5Y/10Y,1.7364604110368742,-0.11385099497099795,0.3791379520929857,1.0
2023-11-06,2Y/5Y/10Y,-1.7364604110368804,0.09830661179960905,0.0809087621314021,1.0
2023-11-06,2Y/10Y,1.736460411036845,-0.09410177286795973,0.31922776078234993,1.0
2023-11-07,10Y/30Y,-1.6423482148504174,0.24146623705989903,2.1062347787795197,1.0
2023-11-07,5Y/10Y/30Y,1.6423482148504147,-0.2144187291934662,2.0273524462844694,1.0
2023-11-07,2Y/30Y,-1.642348214853496,0.14027966801472505,0.6256192270171547,1.0
2023-11-07,2Y/10Y/30Y,1.6423482148503965,-0.12537157529157392,1.1036518259604104,1.0
2023-11-07,5Y/10Y,1.642348214850412,-0.103587908330217,0.4140844963737799,1.0
2023-11-07,2Y/5Y/10Y,-1.6423482148504145,0.09627000193529356,0.23647704363678332,1.0
2023-11-07,2Y/10Y,1.6423482148504156,-0.07860588017482521,0.22255215331702208,1.0
2023-11-09,10Y/30Y,-2.140329626305065,0.35,2.2343151766530633,1.0
2023-11-09,5Y/10Y/30Y,2.1403296263050895,-0.29501666516079755,1.8738747634953747,1.0
2023-11-09,2Y/10Y/30Y,2.1403296263050846,-0.15553283257128944,1.1768213300720831,1.0
2023-11-09,5Y/10Y,2.140329626305098,-0.10679090385990621,0.11273987749430729,1.0
2023-11-09,2Y/10Y,2.140329626305096,-0.06856719408699423,0.21827487381011065,1.0
2023-12-13,10Y,1.5522427199803304,-0.26952198105248093,1.5580031543976494,1.0
2023-12-13,2Y,1.552242719980333,-0.21704158273391008,1.194278529682836,1.0
2023-12-13,5Y/30Y,-1.552242719980314,0.16247100523289812,0.41817922785216743,1.0
2023-12-13,5Y,1.5522427199803182,-0.15362256454456394,0.887934715882728,1.0
2023-12-13,30Y,1.5522427199803224,-0.11285148677195855,0.3298642776470289,1.0
2023-12-13,2Y/5Y/30Y,1.5522427199803241,-0.08449137966418833,0.008928973180636308,1.0
2023-12-14,10Y,1.522235840730458,-0.2724173545819261,1.414079284454956,1.0
2023-12-14,5Y/30Y,-1.5222358407304435,0.2081807881904899,1.0244036355801467,1.0
2023-12-14,2Y,1.5222358407304255,-0.20380482967412045,1.0598696705216297,1.0
2023-12-14,5Y,1.5222358407304435,-0.17236358374317276,0.9751244725438698,1.0
2023-12-14,2Y/5Y/30Y,1.522235840730423,-0.14323344381029077,0.7011930369316899,1.0
2023-12-15,10Y,1.8698165607927981,-0.25806517874472995,1.2627093684778796,1.0
2023-12-15,2Y,1.8698165607928072,-0.2272217995781393,1.392870279004388,1.0
2023-12-15,5Y/30Y,-1.869816560792782,0.17972884825612284,0.8575644807693998,1.0
2023-12-15,5Y,1.8698165607928008,-0.1365246487468415,0.6692694026504414,1.0
2023-12-15,2Y/10Y,-1.8698165607927941,0.11772011852030967,0.21799614896431171,1.0
2023-12-15,2Y/5Y/30Y,1.8698165607928003,-0.08073940615385693,0.07324447224356637,1.0
2023-12-26,5Y/10Y/30Y,1.6815084362848023,-0.22237236793920673,2.1727618565959728,1.0
2023-12-26,10Y/30Y,-1.6815084362847998,0.21488400276000666,1.98575672715331,1.0
2023-12-26,2Y/10Y/30Y,1.6815084362847996,-0.13531196252321953,0.8596235713684716,1.0
2023-12-26,2Y/30Y,-1.6815084362847919,0.1209798671809557,1.045718218718552,1.0
2023-12-26,5Y/10Y,1.6815084362848005,-0.10301560505668038,0.3247733288379904,1.0
2023-12-26,2Y/5Y/10Y,-1.681508436284799,0.10277029619914162,0.5980651215539784,1.0
2023-12-26,2Y/5Y,-1.681508436284794,0.1006658983407893,0.47518522813928404,1.0
2023-12-28,10Y/30Y,-1.5179682685237925,0.24355047764967647,2.3884334617509775,1.0
2023-12-28,5Y/10Y/30Y,1.5179682685237954,-0.2330422400838261,2.334536040936011,1.0
2023-12-28,2Y/10Y/30Y,1.5179682685237919,-0.15682196231317466,1.2342505603324463,1.0
2023-12-28,2Y/30Y,-1.517968268523762,0.12666425255526112,1.106937016916416,1.0
2023-12-28,5Y/10Y,1.5179682685238007,-0.0844169750330896,0.0816165369513727,1.0
2023-12-28,2Y/5Y,-1.5179682685237956,0.07975294044789871,0.14254388243704097,1.0
2023-12-28,2Y/5Y/10Y,-1.5179682685237939,0.07575115191707343,0.16647787745510964,1.0
2023-12-29,5Y/10Y/30Y,1.9484271396284385,-0.2511993638095834,2.3496358969277273,1.0
2023-12-29,10Y/30Y,-1.9484271396284336,0.24081730955757358,2.0546796926719755,1.0
2023-12-29,2Y/10Y/30Y,1.9484271396284307,-0.15472367515508845,1.6369672142577658,1.0
2023-12-29,2Y/30Y,-1.94842713962845,0.13118468317647147,0.3348957477940614,1.0
2023-12-29,5Y/10Y,1.948427139628443,-0.12022912993975024,0.4945792413057253,1.0
2023-12-29,2Y/10Y,1.9484271396284378,-0.10184583836153298,0.6347456292520997,1.0
2024-01-02,10Y/30Y,-1.6937198329721876,0.2627599701536651,2.47192163976435,1.0
2024-01-02,5Y/10Y/30Y,1.693719832972189,-0.24644316205089567,2.4597610218323926,1.0
2024-01-02,2Y/10Y/30Y,1.6937198329721876,-0.1606115355534176,1.863983784129373,1.0
2024-01-02,2Y/30Y,-1.6937198329721694,0.13206809362706998,0.41128683545517314,1.0
2024-01-02,2Y/10Y,1.6937198329722365,-0.10070151671549636,0.7169165973262723,1.0
2024-01-02,5Y/10Y,1.693719832972193,-0.09741572189945534,0.29132295259501345,1.0
2024-04-16,2Y/10Y,2.0918216415022224,-0.21266532202773614,1.309623849755997,1.0
2024-04-16,2Y,-2.091821641502227,0.20859752340087792,1.4772725907324442,1.0
2024-04-16,2Y/5Y/30Y,-2.091821641502199,0.1523664494295068,0.502934664280108,1.0
2024-04-16,5Y/10Y,2.0918216415022273,-0.1522769153695157,0.5635738322326648,1.0
2024-04-16,5Y,-2.0918216415022277,0.14504110921592345,0.7024279304495765,1.0
2024-04-16,10Y,-2.091821641502224,0.12905268055643995,0.37760692753890934,1.0
2024-04-17,2Y/10Y,1.688676682901166,-0.2056733977096665,1.216938582460832,1.0
2024-04-17,2Y,-1.688676682901228,0.18687300211831842,1.1793455161869963,1.0
2024-04-17,2Y/5Y/30Y,-1.688676682901242,0.14711184041569228,0.2909518408663877,1.0
2024-04-17,5Y/10Y,1.6886766829012303,-0.14681869438154913,0.4490549023777889,1.0
2024-04-17,5Y,-1.6886766829012276,0.11894637165100841,0.3332126099644496,1.0
2024-04-17,10Y,-1.6886766829012378,0.10798580978632832,0.055991825210591706,1.0
2024-04-17,2Y/10Y/30Y,1.6886766829012052,-0.08659088393743683,0.09019601775602806,1.0
2024-04-19,2Y/10Y,1.5621110228891735,-0.2176316764989259,1.175136729263201,1.0
2024-04-19,2Y,-1.5621110228893458,0.1952760515429165,1.0591690210483915,1.0
2024-04-19,5Y/10Y,1.5621110228893402,-0.1810651597421916,0.6297518649588559,1.0
2024-04-19,2Y/5Y/30Y,-1.5621110228893504,0.17046787819567474,0.38145760314620825,1.0
2024-04-19,5Y,-1.562111022889346,0.1355275179691141,0.3308282339328024,1.0
2024-04-19,2Y/10Y/30Y,1.5621110228893422,-0.10003171605117721,0.1548828219334266,1.0
2024-04-23,2Y/10Y,1.6642016250347262,-0.22528301624904667,1.6347916676747443,1.0
2024-04-23,5Y/10Y,1.6642016250346343,-0.20075505299693427,1.066563989560324,1.0
2024-04-23,2Y,-1.6642016250346197,0.18645578290518894,1.3180469861799848,1.0
2024-04-23,2Y/5Y/30Y,-1.66420162503462,0.1434643245540288,0.2909322497299056,1.0
2024-04-23,2Y/10Y/30Y,1.6642016250346412,-0.12715803056853053,0.6445096869200108,1.0
2024-04-23,5Y,-1.6642016250346288,0.1168837927262708,0.33764473872660306,1.0
2024-06-12,2Y/5Y,-1.7026563893952666,0.26942021364581925,0.2737212507920281,1.0
2024-06-12,5Y/10Y,1.7026563893952378,-0.261378128568068,0.01982489396730567,1.0
2024-06-12,2Y/30Y,-1.7026563893952598,0.24372130606022588,0.132950454374333,1.0
2024-06-12,2Y/5Y/10Y,-1.7026563893952353,0.22548035172588682,0.21495030498343504,1.0
2024-06-14,10Y/30Y,-1.6591671240997268,0.197083507511982,0.5950000154231662,1.0
2024-06-14,5Y/30Y,-1.6591671240997274,0.19657755129610874,0.5355844692496731,1.0
2024-06-14,2Y/30Y,-1.6591671240997083,0.18735084927651907,0.8977375386111197,1.0
2024-06-14,2Y/5Y,-1.6591671240997474,0.16234585498784598,0.6226423881669201,1.0
2024-06-14,5Y/10Y/30Y,1.659167124099728,-0.1346723517055493,0.19218343626441659,1.0
2024-06-14,2Y/5Y/10Y,-1.6591671240997394,0.12196988522199476,0.3817113525153954,1.0
2024-06-17,2Y/30Y,-1.7735508457054097,0.17481390727114046,1.046507657735795,1.0
2024-06-17,2Y/5Y,-1.7735508457053946,0.17128799406716344,0.9877768715606509,1.0
2024-06-17,10Y/30Y,-1.7735508457054177,0.15094931899337705,0.42196595892238214,1.0
2024-06-17,5Y/30Y,-1.7735508457054114,0.14294551683824297,0.23793532452790653,1.0
2024-06-17,2Y/5Y/10Y,-1.7735508457054265,0.1315937498769118,0.7683796431948252,1.0
2024-06-17,5Y/10Y/30Y,1.7735508457054203,-0.12028901710036853,0.2789773953243876,1.0
2024-06-17,5Y/10Y,1.7735508457054225,-0.10812049585279572,0.03081298419114271,1.0
2024-06-18,10Y/30Y,-1.92545649319092,0.1544772323991981,0.33057915572024754,1.0
2024-06-18,5Y/10Y/30Y,1.9254564931909224,-0.15256916382433344,0.5349837708342515,1.0
2024-06-18,2Y/5Y,-1.925456493190895,0.1522721088220489,0.8459614530677253,1.0
2024-06-18,5Y/10Y,1.9254564931909206,-0.1509916008637404,0.4215095274478829,1.0
2024-06-18,2Y/30Y,-1.9254564931909037,0.14454579983427768,0.665782308352364,1.0
2024-06-18,2Y/5Y/10Y,-1.9254564931909175,0.12340425234359838,0.8357620051813008,1.0
2024-06-18,2Y/5Y/30Y,-1.9254564931931368,0.12173984191280321,0.7215964425502986,1.0
2024-06-21,5Y/30Y,-1.5728813891381814,0.1792705237029879,0.260235519382558,1.0
2024-06-21,10Y/30Y,-1.5728813891382096,0.16650618654627358,0.2544584786388696,1.0
2024-06-21,2Y/30Y,-1.5728813891381865,0.15752701991751555,0.5807998525900825,1.0
2024-06-21,2Y/5Y,-1.5728813891381956,0.14736326147387807,0.4809154557320326,1.0
2024-06-21,5Y/10Y/30Y,1.5728813891382156,-0.123880631613677,0.04378426826995878,1.0
2024-06-21,2Y/5Y/30Y,-1.5728813891378928,0.11476614215195624,0.2271012297728464,1.0
2024-06-21,2Y/5Y/10Y,-1.5728813891382032,0.1106862345937118,0.3110579518526859,1.0
2024-06-24,10Y/30Y,-2.4519738269054874,0.17716511055041523,0.31827343522313056,1.0
2024-06-24,5Y/30Y,-2.4519738269054097,0.17193534380739486,0.19369984133776885,1.0
2024-06-24,2Y/30Y,-2.4519738269054554,0.1448946339256605,0.46100879680625495,1.0
2024-06-24,5Y/10Y/30Y,2.4519738269054834,-0.14462833660349403,0.1856230022383596,1.0
2024-06-24,2Y/5Y,-2.451973826905525,0.13782564239471148,0.390196735318769,1.0
2024-06-24,2Y/5Y/30Y,-2.451973826905706,0.1122596913153972,0.19340378352544071,1.0
2024-06-24,2Y/5Y/10Y,-2.4519738269054923,0.11129124140292665,0.2984278475878912,1.0
2024-06-25,2Y/5Y,-1.9594423680692408,0.16781373432158872,0.8228974922645634,1.0
2024-06-25,2Y/30Y,-1.9594423680692785,0.16349628242038894,0.6932725532005847,1.0
2024-06-25,10Y/30Y,-1.959442368069266,0.14682423535092148,0.17574072645871658,1.0
2024-06-25,5Y/10Y,1.9594423680692568,-0.13317874926113457,0.1728172379295174,1.0
2024-06-25,2Y/5Y/30Y,-1.9594423680691768,0.13144307663468255,0.6522850787116062,1.0
2024-06-25,5Y/10Y/30Y,1.9594423680692625,-0.1300012486004768,0.24169592130039633,1.0
2024-06-25,2Y/5Y/10Y,-1.9594423680692645,0.12724267341080697,0.7136157692981834,1.0
2024-06-26,2Y/5Y,-1.9276689650221603,0.15747536329322953,0.5591128688482637,1.0
2024-06-26,5Y/10Y,1.9276689650221506,-0.152311601151067,0.183815417076507,1.0
2024-06-26,2Y/30Y,-1.9276689650221301,0.14795592334266147,0.40221817515422165,1.0
2024-06-26,10Y/30Y,-1.9276689650221464,0.14391880252134875,0.034396086506041375,1.0
2024-06-26,5Y/10Y/30Y,1.927668965022152,-0.13783748440742014,0.1672607122244607,1.0
2024-06-26,2Y/5Y/30Y,-1.927668965022221,0.13518536468316714,0.5049491719078203,1.0
2024-06-26,2Y/5Y/10Y,-1.9276689650221552,0.12531546060110596,0.5189438183952498,1.0
2024-06-27,5Y/10Y,2.1077874759659365,-0.28256747979175734,0.08002250126817904,1.0
2024-06-27,2Y/5Y/30Y,-2.107787475965908,0.26030272349002276,0.3148358313779946,1.0
2024-06-27,2Y/5Y,-2.1077874759659254,0.2484456319869883,0.13716888103380645,1.0
2024-06-27,2Y/5Y/10Y,-2.107787475965936,0.20868416473123164,0.1434052648818665,1.0
2024-06-28,2Y/5Y/30Y,-3.2350777703348212,0.24310456568525984,0.8684743384472514,1.0
2024-06-28,5Y/10Y,3.235077770334831,-0.225908632158287,0.32421867540982363,1.0
2024-06-28,2Y/5Y,-3.235077770334828,0.21335982365260425,0.5697046977805628,1.0
2024-06-28,2Y/5Y/10Y,-3.235077770334836,0.1853049365582187,0.5929999872490455,1.0
2024-06-28,2Y/30Y,-3.2350777703348363,0.1323220419456303,0.008187419009411109,1.0
2024-07-01,5Y/10Y,1.7928887606414041,-0.21095524115815695,0.8031773424871007,1.0
2024-07-01,2Y/5Y/30Y,-1.7928887606414512,0.16857028515610337,0.8290629680690242,1.0
2024-07-01,5Y/10Y/30Y,1.7928887606414006,-0.1624049485524882,0.45304586519540824,1.0
2024-07-01,2Y/5Y/10Y,-1.792888760641409,0.15673962537470487,0.7473003080355048,1.0
2024-07-01,2Y/5Y,-1.7928887606414188,0.15283502127426385,0.45737160955310546,1.0
2024-07-01,2Y/10Y,1.7928887606413837,-0.1484948784842828,0.006317246073212652,1.0
2024-07-03,5Y/10Y,2.6120419664609456,-0.172980170729379,0.5691377207537639,1.0
2024-07-03,5Y/10Y/30Y,2.612041966460955,-0.1687992371717175,0.599663287741497,1.0
2024-07-03,10Y/30Y,-2.6120419664609438,0.14563879007488745,0.22509102656858543,1.0
2024-07-03,2Y/5Y,-2.6120419664609407,0.13702354378149437,0.6101008648668217,1.0
2024-07-03,2Y/5Y/10Y,-2.6120419664609487,0.1322290811666458,0.7617787783690997,1.0
2024-07-03,2Y/5Y/30Y,-2.612041966460934,0.1273993899823117,0.6594083245730671,1.0
2024-07-03,2Y/30Y,-2.6120419664609433,0.1159297870935642,0.3158686785044386,1.0
2024-07-05,5Y/10Y,1.8287358901012063,-0.25633384773985257,1.1350412859246974,1.0
2024-07-05,5Y/10Y/30Y,1.8287358901012034,-0.19841058507185533,0.7304001172239541,1.0
2024-07-05,2Y/5Y/30Y,-1.8287358901011945,0.19453975313313351,1.1924291045528095,1.0
2024-07-05,2Y/5Y/10Y,-1.8287358901012012,0.18347277012959023,1.1290937787553357,1.0
2024-07-05,2Y/5Y,-1.8287358901012079,0.16724304392556838,0.7429950075202159,1.0
2024-07-08,5Y/10Y/30Y,1.6426199068229896,-0.15893196251012082,0.6283224484827494,1.0
2024-07-08,5Y/10Y,1.642619906822984,-0.15663692764715262,0.5327770441472272,1.0
2024-07-08,10Y/30Y,-1.6426199068229828,0.14800733017325698,0.3487331889089468,1.0
2024-07-08,2Y/5Y,-1.6426199068229907,0.14561032283653108,0.8323502353967941,1.0
2024-07-08,2Y/5Y/10Y,-1.6426199068229836,0.13443439514100328,0.9218652681812854,1.0
2024-07-08,2Y/30Y,-1.6426199068230074,0.12995725227684632,0.5879015209963202,1.0
2024-07-08,2Y/5Y/30Y,-1.642619906823001,0.12642180941508896,0.7771464918670732,1.0
2024-07-10,10Y/30Y,-1.8781405275780008,0.21418416834528772,0.4503688013156659,1.0
2024-07-10,5Y/30Y,-1.8781405275780574,0.19832188982141302,0.3339533479090429,1.0
2024-07-10,5Y/10Y/30Y,1.878140527578003,-0.17313715225769907,0.2084465254874641,1.0
2024-07-10,2Y/30Y,-1.878140527577985,0.15239908250824455,0.3438781700201853,1.0
2024-07-10,2Y/5Y,-1.8781405275780099,0.13762422286602935,0.1656556469473891,1.0
2024-07-10,2Y/5Y/10Y,-1.8781405275780145,0.12433348420132634,0.09850484723091517,1.0
2024-07-11,10Y/30Y,-2.2000094224265547,0.18190580778193186,1.6010623580907588,1.0
2024-07-11,5Y/10Y/30Y,2.2000094224265565,-0.14695589782345783,1.2746247194123286,1.0
2024-07-11,5Y/30Y,-2.2000094224261892,0.12088064864313752,0.637462045153368,1.0
2024-07-11,2Y/30Y,-2.200009422426563,0.11758400571502821,1.0117880458889772,1.0
2024-07-11,2Y/5Y,-2.200009422426549,0.09681240613138761,0.7199303728065177,1.0
2024-07-11,2Y/10Y/30Y,2.2000094224265423,-0.09501499109783734,0.15782949122052742,1.0
2024-07-11,5Y/10Y,2.200009422426557,-0.09221862355173568,0.3828837092785484,1.0
2024-07-11,2Y/5Y/10Y,-2.2000094224265494,0.08955853872763567,0.7657659332124459,1.0
2024-07-11,2Y/5Y/30Y,-2.200009422426542,0.05906908052784832,0.19994917893843472,1.0
2024-07-15,10Y/30Y,-1.8339507811419857,0.171276908185467,1.1465150688430947,1.0
2024-07-15,5Y/10Y/30Y,1.8339507811419904,-0.15264917436276,1.0641289333761514,1.0
2024-07-15,2Y/30Y,-1.833950781141995,0.12895055078333906,1.088206613415198,1.0
2024-07-15,2Y/5Y,-1.8339507811419882,0.12380002532991628,1.052265407972424,1.0
2024-07-15,2Y/5Y/10Y,-1.8339507811419822,0.11352501507749416,1.0690228748934354,1.0
2024-07-15,5Y/30Y,-1.8339507811419076,0.11242280545283229,0.3092217331669686,1.0
2024-07-15,5Y/10Y,1.8339507811419853,-0.11112535351337288,0.45773289172250853,1.0
2024-07-15,2Y/5Y/30Y,-1.833950781141988,0.08625016729481835,0.631756639616593,1.0
2024-07-19,10Y/30Y,-1.5685298459653487,0.180065805214721,1.402910201855908,1.0
2024-07-19,5Y/10Y/30Y,1.5685298459653456,-0.1706171301793677,1.4449270740098177,1.0
2024-07-19,5Y/10Y,1.5685298459653467,-0.12376056043680886,0.7332659133222146,1.0
2024-07-19,2Y/30Y,-1.5685298459653627,0.11612303043968002,1.0279704325550003,1.0
2024-07-19,2Y/5Y,-1.5685298459653438,0.11418336146744484,1.0485615291887247,1.0
2024-07-19,2Y/5Y/10Y,-1.5685298459653476,0.11329403036627046,1.1992494118050143,1.0
2024-07-19,5Y/30Y,-1.5685298459658212,0.09995863896360309,0.2238758386022008,1.0
2024-07-19,2Y/5Y/30Y,-1.5685298459653458,0.0819974429321041,0.6851406585492337,1.0
2024-07-23,5Y/10Y/30Y,1.7530593659378708,-0.16292576854363439,1.6403381939787514,1.0
2024-07-23,10Y/30Y,-1.7530593659378515,0.14886238515557285,1.150160095637753,1.0
2024-07-23,5Y/10Y,1.753059365937875,-0.13251387642621304,1.1372306558630512,1.0
2024-07-23,2Y/5Y/10Y,-1.7530593659378773,0.10710223470546922,1.282376358832554,1.0
2024-07-23,2Y/5Y,-1.753059365937872,0.10205867865510407,0.9176188417310148,1.0
2024-07-23,2Y/30Y,-1.7530593659378573,0.0968053863407728,0.6301755203333002,1.0
2024-07-23,2Y/10Y/30Y,1.7530593659378646,-0.09429715981119628,0.1875640375841825,1.0
